time,ws100,ghi,dni,dhi,t2m
2020-10-05 13:00:00,7.160,422.000,591.300,128.000,15.900
2020-10-05 14:00:00,7.270,312.000,453.900,120.000,15.500
2020-10-05 15:00:00,5.980,156.000,199.800,93.000,14.800
2020-10-05 16:00:00,6.210,81.000,132.400,57.000,14.200
2020-10-05 17:00:00,6.380,12.000,43.100,9.000,13.600
2020-10-05 18:00:00,6.530,0.000,0.000,0.000,13.100
2020-10-05 19:00:00,6.690,0.000,0.000,0.000,12.500
2020-10-05 20:00:00,7.060,0.000,0.000,0.000,11.800
2020-10-05 21:00:00,7.450,0.000,0.000,0.000,11.500
2020-10-05 22:00:00,7.120,0.000,0.000,0.000,11.000
2020-10-05 23:00:00,7.350,0.000,0.000,0.000,10.700
2020-10-06 00:00:00,7.590,0.000,0.000,0.000,10.500
2020-10-06 01:00:00,7.500,0.000,0.000,0.000,10.300
2020-10-06 02:00:00,7.490,0.000,0.000,0.000,10.400
2020-10-06 03:00:00,7.340,0.000,0.000,0.000,10.400
2020-10-06 04:00:00,7.620,0.000,0.000,0.000,10.800
2020-10-06 05:00:00,8.070,0.000,0.000,0.000,11.000
2020-10-06 06:00:00,8.410,4.000,0.000,4.000,11.100
2020-10-06 07:00:00,8.240,35.000,14.500,33.000,11.400
2020-10-06 08:00:00,7.780,75.000,43.300,63.000,12.200
2020-10-06 09:00:00,9.890,156.000,114.700,111.000,13.100
2020-10-06 10:00:00,7.140,163.000,107.200,112.000,13.900
2020-10-06 11:00:00,8.750,317.000,306.700,157.000,14.900
2020-10-06 12:00:00,8.240,307.000,318.800,139.000,15.200
2020-10-06 13:00:00,8.300,133.000,61.100,103.000,14.700
2020-10-06 14:00:00,7.670,97.000,45.600,78.000,14.000
2020-10-06 15:00:00,8.350,69.000,45.300,55.000,13.700
2020-10-06 16:00:00,8.220,32.000,22.900,28.000,13.300
2020-10-06 17:00:00,8.300,11.000,15.000,10.000,12.800
2020-10-06 18:00:00,8.560,0.000,0.000,0.000,12.400
2020-10-06 19:00:00,8.420,0.000,0.000,0.000,12.500
2020-10-06 20:00:00,8.170,0.000,0.000,0.000,12.100
2020-10-06 21:00:00,7.940,0.000,0.000,0.000,11.900
2020-10-06 22:00:00,6.890,0.000,0.000,0.000,11.600
2020-10-06 23:00:00,6.910,0.000,0.000,0.000,11.400
2020-10-07 00:00:00,7.150,0.000,0.000,0.000,11.300
2020-10-07 01:00:00,6.840,0.000,0.000,0.000,11.500
2020-10-07 02:00:00,6.880,0.000,0.000,0.000,11.700
2020-10-07 03:00:00,7.280,0.000,0.000,0.000,11.800
2020-10-07 04:00:00,7.370,0.000,0.000,0.000,11.700
2020-10-07 05:00:00,7.220,0.000,0.000,0.000,11.400
2020-10-07 06:00:00,6.890,2.000,0.000,2.000,11.500
2020-10-07 07:00:00,6.990,31.000,52.500,24.000,12.000
2020-10-07 08:00:00,6.670,68.000,33.100,59.000,12.400
2020-10-07 09:00:00,6.310,134.000,95.500,97.000,12.800
2020-10-07 10:00:00,6.330,222.000,180.700,137.000,13.500
2020-10-07 11:00:00,6.050,203.000,94.900,154.000,13.900
2020-10-07 12:00:00,6.400,292.000,237.900,168.000,14.500
2020-10-07 13:00:00,6.990,215.000,150.400,142.000,14.500
2020-10-07 14:00:00,7.670,206.000,228.800,112.000,14.100
2020-10-07 15:00:00,8.690,141.000,138.600,99.000,14.100
2020-10-07 16:00:00,8.760,71.000,213.200,35.000,13.300
2020-10-07 17:00:00,8.680,8.000,31.500,6.000,12.700
2020-10-07 18:00:00,8.540,0.000,0.000,0.000,12.300
2020-10-07 19:00:00,8.390,0.000,0.000,0.000,11.900
2020-10-07 20:00:00,8.290,0.000,0.000,0.000,11.800
2020-10-07 21:00:00,8.320,0.000,0.000,0.000,11.500
2020-10-07 22:00:00,8.420,0.000,0.000,0.000,11.200
2020-10-07 23:00:00,8.410,0.000,0.000,0.000,10.800
2020-10-08 00:00:00,8.360,0.000,0.000,0.000,10.600
2020-10-08 01:00:00,7.850,0.000,0.000,0.000,10.200
2020-10-08 02:00:00,7.740,0.000,0.000,0.000,10.000
2020-10-08 03:00:00,7.790,0.000,0.000,0.000,9.700
2020-10-08 04:00:00,7.500,0.000,0.000,0.000,9.500
2020-10-08 05:00:00,7.480,0.000,0.000,0.000,9.500
2020-10-08 06:00:00,7.610,3.000,0.000,3.000,9.800
2020-10-08 07:00:00,7.530,44.000,7.800,43.000,10.300
2020-10-08 08:00:00,7.750,91.000,29.900,83.000,11.000
2020-10-08 09:00:00,8.630,71.000,0.000,71.000,11.100
2020-10-08 10:00:00,9.700,50.000,0.000,50.000,10.800
2020-10-08 11:00:00,10.610,31.000,0.000,31.000,11.200
2020-10-08 12:00:00,11.010,51.000,0.000,51.000,12.100
2020-10-08 13:00:00,11.050,52.000,4.200,50.000,13.200
2020-10-08 14:00:00,11.210,76.000,7.400,73.000,14.000
2020-10-08 15:00:00,11.780,50.000,10.100,47.000,14.500
2020-10-08 16:00:00,12.180,19.000,0.000,19.000,14.800
2020-10-08 17:00:00,11.950,3.000,0.000,3.000,14.900
2020-10-08 18:00:00,11.810,0.000,0.000,0.000,14.600
2020-10-08 19:00:00,11.460,0.000,0.000,0.000,14.500
2020-10-08 20:00:00,11.220,0.000,0.000,0.000,14.700
2020-10-08 21:00:00,10.610,0.000,0.000,0.000,14.900
2020-10-08 22:00:00,8.750,0.000,0.000,0.000,14.300
2020-10-08 23:00:00,8.370,0.000,0.000,0.000,13.600
2020-10-09 00:00:00,7.750,0.000,0.000,0.000,12.800
2020-10-09 01:00:00,7.040,0.000,0.000,0.000,12.100
2020-10-09 02:00:00,6.620,0.000,0.000,0.000,11.900
2020-10-09 03:00:00,6.210,0.000,0.000,0.000,11.500
2020-10-09 04:00:00,5.970,0.000,0.000,0.000,11.200
2020-10-09 05:00:00,5.550,0.000,0.000,0.000,10.900
2020-10-09 06:00:00,5.150,3.000,0.000,3.000,10.900
2020-10-09 07:00:00,4.610,32.000,80.700,22.000,11.200
2020-10-09 08:00:00,3.770,82.000,87.600,59.000,12.000
2020-10-09 09:00:00,3.280,129.000,111.400,87.000,12.600
2020-10-09 10:00:00,2.640,224.000,221.900,122.000,13.200
2020-10-09 11:00:00,2.610,358.000,415.900,148.000,14.100
2020-10-09 12:00:00,3.520,277.000,294.300,127.000,14.400
2020-10-09 13:00:00,4.220,244.000,287.300,108.000,14.400
2020-10-09 14:00:00,4.720,184.000,240.800,88.000,14.300
2020-10-09 15:00:00,4.420,70.000,48.200,56.000,13.800
2020-10-09 16:00:00,4.190,28.000,19.200,25.000,13.300
2020-10-09 17:00:00,4.700,5.000,17.500,4.000,12.400
2020-10-09 18:00:00,4.960,0.000,0.000,0.000,11.900
2020-10-09 19:00:00,5.350,0.000,0.000,0.000,11.100
2020-10-09 20:00:00,5.920,0.000,0.000,0.000,10.800
2020-10-09 21:00:00,6.230,0.000,0.000,0.000,10.700
2020-10-09 22:00:00,6.160,0.000,0.000,0.000,10.300
2020-10-09 23:00:00,6.520,0.000,0.000,0.000,10.400
2020-10-10 00:00:00,6.440,0.000,0.000,0.000,10.300
2020-10-10 01:00:00,6.940,0.000,0.000,0.000,10.300
2020-10-10 02:00:00,7.580,0.000,0.000,0.000,10.300
2020-10-10 03:00:00,7.500,0.000,0.000,0.000,10.300
2020-10-10 04:00:00,7.570,0.000,0.000,0.000,9.900
2020-10-10 05:00:00,7.500,0.000,0.000,0.000,9.300
2020-10-10 06:00:00,7.350,2.000,0.000,2.000,8.800
2020-10-10 07:00:00,7.600,69.000,277.000,36.000,8.800
2020-10-10 08:00:00,8.710,188.000,462.200,69.000,9.700
2020-10-10 09:00:00,9.600,289.000,540.600,88.000,10.700
2020-10-10 10:00:00,7.970,360.000,537.100,116.000,11.400
2020-10-10 11:00:00,8.150,322.000,400.500,122.000,11.600
2020-10-10 12:00:00,8.410,363.000,494.200,114.000,11.800
2020-10-10 13:00:00,8.720,352.000,524.100,107.000,12.000
2020-10-10 14:00:00,9.980,313.000,570.400,89.000,11.800
2020-10-10 15:00:00,9.090,191.000,414.700,73.000,11.200
2020-10-10 16:00:00,8.000,77.000,259.100,38.000,10.700
2020-10-10 17:00:00,7.320,8.000,55.500,5.000,9.500
2020-10-10 18:00:00,6.840,0.000,0.000,0.000,8.800
2020-10-10 19:00:00,6.660,0.000,0.000,0.000,8.000
2020-10-10 20:00:00,6.230,0.000,0.000,0.000,7.600
2020-10-10 21:00:00,5.690,0.000,0.000,0.000,7.200
2020-10-10 22:00:00,6.230,0.000,0.000,0.000,7.000
2020-10-10 23:00:00,5.740,0.000,0.000,0.000,7.100
2020-10-11 00:00:00,5.610,0.000,0.000,0.000,7.300
2020-10-11 01:00:00,5.690,0.000,0.000,0.000,7.500
2020-10-11 02:00:00,5.540,0.000,0.000,0.000,7.300
2020-10-11 03:00:00,5.240,0.000,0.000,0.000,7.000
2020-10-11 04:00:00,5.760,0.000,0.000,0.000,6.600
2020-10-11 05:00:00,6.580,0.000,0.000,0.000,6.200
2020-10-11 06:00:00,6.590,2.000,0.000,2.000,5.800
2020-10-11 07:00:00,6.720,67.000,306.000,32.000,6.400
2020-10-11 08:00:00,6.920,181.000,463.300,64.000,7.700
2020-10-11 09:00:00,7.430,301.000,545.500,101.000,8.900
2020-10-11 10:00:00,5.820,371.000,568.000,116.000,10.300
2020-10-11 11:00:00,6.540,374.000,518.500,118.000,11.000
2020-10-11 12:00:00,7.180,302.000,403.600,101.000,10.900
2020-10-11 13:00:00,7.630,297.000,342.300,139.000,11.100
2020-10-11 14:00:00,8.010,217.000,292.300,104.000,10.900
2020-10-11 15:00:00,7.520,155.000,244.200,87.000,10.500
2020-10-11 16:00:00,7.160,69.000,214.600,38.000,10.200
2020-10-11 17:00:00,6.710,5.000,19.100,4.000,9.500
2020-10-11 18:00:00,6.660,0.000,0.000,0.000,9.000
2020-10-11 19:00:00,6.850,0.000,0.000,0.000,9.000
2020-10-11 20:00:00,6.840,0.000,0.000,0.000,9.000
2020-10-11 21:00:00,6.550,0.000,0.000,0.000,8.800
2020-10-11 22:00:00,6.820,0.000,0.000,0.000,9.000
2020-10-11 23:00:00,6.260,0.000,0.000,0.000,8.600
2020-10-12 00:00:00,6.180,0.000,0.000,0.000,8.500
2020-10-12 01:00:00,6.300,0.000,0.000,0.000,8.500
2020-10-12 02:00:00,5.810,0.000,0.000,0.000,8.500
2020-10-12 03:00:00,5.760,0.000,0.000,0.000,8.300
2020-10-12 04:00:00,5.810,0.000,0.000,0.000,8.000
2020-10-12 05:00:00,5.750,0.000,0.000,0.000,8.000
2020-10-12 06:00:00,5.100,1.000,0.000,1.000,7.900
2020-10-12 07:00:00,4.600,60.000,255.400,32.000,8.100
2020-10-12 08:00:00,4.000,146.000,286.800,75.000,8.900
2020-10-12 09:00:00,4.200,190.000,168.700,129.000,9.500
2020-10-12 10:00:00,4.120,248.000,211.900,154.000,10.200
2020-10-12 11:00:00,4.520,288.000,305.200,139.000,11.200
2020-10-12 12:00:00,4.940,259.000,221.400,150.000,11.500
2020-10-12 13:00:00,4.770,279.000,318.300,134.000,11.800
2020-10-12 14:00:00,4.440,203.000,178.600,135.000,11.900
2020-10-12 15:00:00,4.220,149.000,212.900,91.000,11.500
2020-10-12 16:00:00,4.240,73.000,267.300,36.000,11.100
2020-10-12 17:00:00,3.830,5.000,19.100,4.000,9.900
2020-10-12 18:00:00,3.290,0.000,0.000,0.000,9.200
2020-10-12 19:00:00,3.010,0.000,0.000,0.000,9.100
2020-10-12 20:00:00,3.470,0.000,0.000,0.000,8.800
2020-10-12 21:00:00,3.670,0.000,0.000,0.000,8.100
2020-10-12 22:00:00,3.860,0.000,0.000,0.000,7.800
2020-10-12 23:00:00,4.250,0.000,0.000,0.000,7.000
2020-10-13 00:00:00,4.250,0.000,0.000,0.000,7.000
2020-10-13 01:00:00,3.780,0.000,0.000,0.000,6.200
2020-10-13 02:00:00,3.260,0.000,0.000,0.000,5.200
2020-10-13 03:00:00,2.720,0.000,0.000,0.000,5.400
2020-10-13 04:00:00,2.060,0.000,0.000,0.000,4.600
2020-10-13 05:00:00,2.310,0.000,0.000,0.000,3.800
2020-10-13 06:00:00,2.100,1.000,0.000,1.000,4.400
2020-10-13 07:00:00,1.930,51.000,171.100,33.000,5.700
2020-10-13 08:00:00,2.550,138.000,177.200,95.000,7.300
2020-10-13 09:00:00,1.750,200.000,157.200,144.000,9.100
2020-10-13 10:00:00,1.820,300.000,328.600,156.000,10.600
2020-10-13 11:00:00,2.420,386.000,509.800,140.000,12.000
2020-10-13 12:00:00,2.920,368.000,450.100,149.000,12.500
2020-10-13 13:00:00,3.540,295.000,451.400,92.000,13.000
2020-10-13 14:00:00,4.490,266.000,520.500,71.000,13.100
2020-10-13 15:00:00,4.750,137.000,319.000,52.000,12.700
2020-10-13 16:00:00,5.460,64.000,241.600,32.000,11.700
2020-10-13 17:00:00,5.860,4.000,19.100,3.000,10.300
2020-10-13 18:00:00,5.490,0.000,0.000,0.000,9.500
2020-10-13 19:00:00,5.670,0.000,0.000,0.000,8.900
2020-10-13 20:00:00,5.800,0.000,0.000,0.000,8.600
2020-10-13 21:00:00,6.000,0.000,0.000,0.000,8.400
2020-10-13 22:00:00,6.020,0.000,0.000,0.000,8.400
2020-10-13 23:00:00,5.950,0.000,0.000,0.000,8.400
2020-10-14 00:00:00,6.260,0.000,0.000,0.000,8.300
2020-10-14 01:00:00,6.450,0.000,0.000,0.000,8.400
2020-10-14 02:00:00,6.360,0.000,0.000,0.000,8.400
2020-10-14 03:00:00,6.660,0.000,0.000,0.000,8.500
2020-10-14 04:00:00,7.170,0.000,0.000,0.000,8.500
2020-10-14 05:00:00,7.420,0.000,0.000,0.000,8.600
2020-10-14 06:00:00,7.810,1.000,0.000,1.000,8.700
2020-10-14 07:00:00,8.220,20.000,0.000,20.000,9.000
2020-10-14 08:00:00,8.200,37.000,0.000,37.000,9.300
2020-10-14 09:00:00,8.900,66.000,0.000,66.000,9.500
2020-10-14 10:00:00,10.240,81.000,0.000,81.000,9.800
2020-10-14 11:00:00,9.550,96.000,0.000,96.000,10.200
2020-10-14 12:00:00,9.820,117.000,8.300,113.000,10.500
2020-10-14 13:00:00,9.600,96.000,0.000,96.000,10.400
2020-10-14 14:00:00,9.120,57.000,2.700,56.000,10.100
2020-10-14 15:00:00,9.110,32.000,0.000,32.000,9.700
2020-10-14 16:00:00,8.810,12.000,0.000,12.000,9.300
2020-10-14 17:00:00,8.900,1.000,0.000,1.000,9.000
2020-10-14 18:00:00,8.900,0.000,0.000,0.000,8.700
2020-10-14 19:00:00,8.900,0.000,0.000,0.000,8.600
2020-10-14 20:00:00,8.900,0.000,0.000,0.000,8.400
2020-10-14 21:00:00,9.100,0.000,0.000,0.000,8.400
2020-10-14 22:00:00,9.540,0.000,0.000,0.000,8.200
2020-10-14 23:00:00,9.180,0.000,0.000,0.000,8.200
2020-10-15 00:00:00,8.670,0.000,0.000,0.000,8.200
2020-10-15 01:00:00,8.660,0.000,0.000,0.000,8.100
2020-10-15 02:00:00,8.370,0.000,0.000,0.000,8.000
2020-10-15 03:00:00,8.340,0.000,0.000,0.000,7.900
2020-10-15 04:00:00,8.320,0.000,0.000,0.000,7.800
2020-10-15 05:00:00,8.260,0.000,0.000,0.000,7.800
2020-10-15 06:00:00,8.070,0.000,0.000,0.000,7.800
2020-10-15 07:00:00,7.760,9.000,0.000,9.000,7.900
2020-10-15 08:00:00,7.580,20.000,0.000,20.000,8.300
2020-10-15 09:00:00,7.340,38.000,2.900,37.000,8.700
2020-10-15 10:00:00,7.670,68.000,9.400,64.000,9.200
2020-10-15 11:00:00,7.430,112.000,29.700,98.000,10.000
2020-10-15 12:00:00,6.690,147.000,44.200,126.000,10.600
2020-10-15 13:00:00,6.190,115.000,54.800,91.000,10.700
2020-10-15 14:00:00,6.450,130.000,82.700,100.000,10.900
2020-10-15 15:00:00,5.810,67.000,11.800,64.000,10.500
2020-10-15 16:00:00,5.990,22.000,0.000,22.000,10.100
2020-10-15 17:00:00,6.240,1.000,0.000,1.000,9.600
2020-10-15 18:00:00,6.230,0.000,0.000,0.000,9.300
2020-10-15 19:00:00,6.100,0.000,0.000,0.000,9.100
2020-10-15 20:00:00,6.320,0.000,0.000,0.000,9.000
2020-10-15 21:00:00,6.740,0.000,0.000,0.000,8.900
2020-10-15 22:00:00,6.130,0.000,0.000,0.000,8.700
2020-10-15 23:00:00,6.070,0.000,0.000,0.000,8.500
2020-10-16 00:00:00,6.070,0.000,0.000,0.000,8.300
2020-10-16 01:00:00,5.910,0.000,0.000,0.000,8.100
2020-10-16 02:00:00,5.730,0.000,0.000,0.000,7.800
2020-10-16 03:00:00,5.590,0.000,0.000,0.000,7.600
2020-10-16 04:00:00,5.020,0.000,0.000,0.000,7.400
2020-10-16 05:00:00,4.870,0.000,0.000,0.000,7.200
2020-10-16 06:00:00,4.970,0.000,0.000,0.000,6.900
2020-10-16 07:00:00,5.080,28.000,102.400,18.000,7.200
2020-10-16 08:00:00,4.540,101.000,210.700,53.000,7.700
2020-10-16 09:00:00,4.260,199.000,293.400,99.000,8.400
2020-10-16 10:00:00,3.670,261.000,312.700,129.000,9.900
2020-10-16 11:00:00,3.420,357.000,547.300,102.000,10.600
2020-10-16 12:00:00,3.610,268.000,249.300,151.000,10.700
2020-10-16 13:00:00,3.600,261.000,305.400,129.000,10.900
2020-10-16 14:00:00,3.710,193.000,210.100,118.000,10.700
2020-10-16 15:00:00,3.540,89.000,32.200,81.000,10.400
2020-10-16 16:00:00,3.830,32.000,17.400,30.000,9.900
2020-10-16 17:00:00,3.850,1.000,0.000,1.000,9.200
2020-10-16 18:00:00,3.860,0.000,0.000,0.000,8.700
2020-10-16 19:00:00,3.860,0.000,0.000,0.000,8.500
2020-10-16 20:00:00,3.830,0.000,0.000,0.000,8.300
2020-10-16 21:00:00,3.440,0.000,0.000,0.000,8.000
2020-10-16 22:00:00,3.690,0.000,0.000,0.000,7.900
2020-10-16 23:00:00,3.910,0.000,0.000,0.000,7.700
2020-10-17 00:00:00,3.880,0.000,0.000,0.000,7.600
2020-10-17 01:00:00,3.880,0.000,0.000,0.000,7.300
2020-10-17 02:00:00,3.860,0.000,0.000,0.000,7.400
2020-10-17 03:00:00,3.450,0.000,0.000,0.000,7.300
2020-10-17 04:00:00,3.180,0.000,0.000,0.000,7.300
2020-10-17 05:00:00,3.160,0.000,0.000,0.000,7.400
2020-10-17 06:00:00,3.200,0.000,0.000,0.000,7.300
2020-10-17 07:00:00,3.130,15.000,42.000,11.000,7.300
2020-10-17 08:00:00,2.380,52.000,44.900,42.000,7.800
2020-10-17 09:00:00,2.430,116.000,110.200,79.000,8.500
2020-10-17 10:00:00,2.260,159.000,93.600,120.000,9.700
2020-10-17 11:00:00,2.430,207.000,186.800,121.000,10.800
2020-10-17 12:00:00,2.340,137.000,32.300,122.000,10.900
2020-10-17 13:00:00,2.640,194.000,93.800,154.000,11.400
2020-10-17 14:00:00,2.860,145.000,136.700,97.000,11.300
2020-10-17 15:00:00,3.200,83.000,74.100,65.000,11.100
2020-10-17 16:00:00,3.910,36.000,100.600,25.000,10.700
2020-10-17 17:00:00,4.610,1.000,0.000,1.000,9.600
2020-10-17 18:00:00,4.790,0.000,0.000,0.000,9.000
2020-10-17 19:00:00,4.880,0.000,0.000,0.000,8.000
2020-10-17 20:00:00,4.980,0.000,0.000,0.000,7.600
2020-10-17 21:00:00,4.930,0.000,0.000,0.000,7.500
2020-10-17 22:00:00,5.440,0.000,0.000,0.000,7.500
2020-10-17 23:00:00,5.560,0.000,0.000,0.000,7.100
2020-10-18 00:00:00,6.000,0.000,0.000,0.000,7.000
2020-10-18 01:00:00,6.530,0.000,0.000,0.000,6.700
2020-10-18 02:00:00,7.160,0.000,0.000,0.000,6.400
2020-10-18 03:00:00,7.600,0.000,0.000,0.000,6.500
2020-10-18 04:00:00,7.860,0.000,0.000,0.000,6.400
2020-10-18 05:00:00,8.130,0.000,0.000,0.000,6.500
2020-10-18 06:00:00,8.320,0.000,0.000,0.000,6.700
2020-10-18 07:00:00,8.440,28.000,118.700,17.000,7.100
2020-10-18 08:00:00,8.290,46.000,27.500,40.000,7.800
2020-10-18 09:00:00,8.230,53.000,0.000,53.000,8.400
2020-10-18 10:00:00,7.860,76.000,2.400,75.000,9.000
2020-10-18 11:00:00,8.350,107.000,41.800,88.000,9.700
2020-10-18 12:00:00,8.670,85.000,15.300,78.000,10.000
2020-10-18 13:00:00,8.120,108.000,73.700,77.000,10.200
2020-10-18 14:00:00,7.910,106.000,101.300,71.000,10.200
2020-10-18 15:00:00,7.900,39.000,16.900,35.000,10.000
2020-10-18 16:00:00,7.500,20.000,57.900,14.000,9.700
2020-10-18 17:00:00,6.350,0.000,0.000,0.000,9.100
2020-10-18 18:00:00,5.810,0.000,0.000,0.000,8.600
2020-10-18 19:00:00,5.800,0.000,0.000,0.000,8.400
2020-10-18 20:00:00,5.900,0.000,0.000,0.000,8.100
2020-10-18 21:00:00,5.800,0.000,0.000,0.000,8.100
2020-10-18 22:00:00,5.210,0.000,0.000,0.000,8.000
2020-10-18 23:00:00,5.230,0.000,0.000,0.000,7.600
2020-10-19 00:00:00,5.160,0.000,0.000,0.000,7.700
2020-10-19 01:00:00,5.300,0.000,0.000,0.000,7.600
2020-10-19 02:00:00,5.260,0.000,0.000,0.000,7.600
2020-10-19 03:00:00,5.170,0.000,0.000,0.000,7.500
2020-10-19 04:00:00,4.850,0.000,0.000,0.000,7.300
2020-10-19 05:00:00,4.810,0.000,0.000,0.000,7.300
2020-10-19 06:00:00,4.920,0.000,0.000,0.000,6.900
2020-10-19 07:00:00,4.300,28.000,110.900,18.000,7.500
2020-10-19 08:00:00,3.750,67.000,79.800,50.000,8.600
2020-10-19 09:00:00,4.100,137.000,101.400,104.000,9.600
2020-10-19 10:00:00,3.320,191.000,108.300,147.000,10.200
2020-10-19 11:00:00,3.700,258.000,235.800,152.000,10.800
2020-10-19 12:00:00,4.250,248.000,298.300,113.000,11.100
2020-10-19 13:00:00,4.220,236.000,327.500,100.000,11.400
2020-10-19 14:00:00,3.890,138.000,191.200,73.000,11.300
2020-10-19 15:00:00,3.020,111.000,224.300,59.000,11.300
2020-10-19 16:00:00,2.560,43.000,149.100,28.000,10.200
2020-10-19 17:00:00,3.790,1.000,0.000,1.000,9.200
2020-10-19 18:00:00,4.230,0.000,0.000,0.000,8.400
2020-10-19 19:00:00,5.510,0.000,0.000,0.000,7.900
2020-10-19 20:00:00,5.970,0.000,0.000,0.000,7.300
2020-10-19 21:00:00,6.330,0.000,0.000,0.000,6.900
2020-10-19 22:00:00,6.800,0.000,0.000,0.000,6.800
2020-10-19 23:00:00,6.950,0.000,0.000,0.000,6.400
2020-10-20 00:00:00,6.720,0.000,0.000,0.000,5.900
2020-10-20 01:00:00,6.760,0.000,0.000,0.000,5.700
2020-10-20 02:00:00,7.410,0.000,0.000,0.000,5.500
2020-10-20 03:00:00,7.840,0.000,0.000,0.000,5.400
2020-10-20 04:00:00,7.740,0.000,0.000,0.000,5.400
2020-10-20 05:00:00,7.480,0.000,0.000,0.000,5.700
2020-10-20 06:00:00,7.600,0.000,0.000,0.000,5.700
2020-10-20 07:00:00,7.830,32.000,45.600,28.000,6.100
2020-10-20 08:00:00,8.160,114.000,86.400,96.000,7.200
2020-10-20 09:00:00,6.970,196.000,159.100,145.000,8.300
2020-10-20 10:00:00,6.500,235.000,142.200,178.000,9.800
2020-10-20 11:00:00,6.660,317.000,292.700,187.000,11.400
2020-10-20 12:00:00,7.060,307.000,261.700,190.000,12.400
2020-10-20 13:00:00,6.740,243.000,175.700,171.000,12.800
2020-10-20 14:00:00,7.240,109.000,23.900,101.000,12.700
2020-10-20 15:00:00,7.670,28.000,0.000,28.000,11.800
2020-10-20 16:00:00,7.740,5.000,0.000,5.000,10.900
2020-10-20 17:00:00,8.060,0.000,0.000,0.000,10.900
2020-10-20 18:00:00,8.050,0.000,0.000,0.000,11.300
2020-10-20 19:00:00,8.060,0.000,0.000,0.000,11.600
2020-10-20 20:00:00,8.720,0.000,0.000,0.000,11.700
2020-10-20 21:00:00,8.770,0.000,0.000,0.000,11.900
2020-10-20 22:00:00,7.830,0.000,0.000,0.000,11.900
2020-10-20 23:00:00,7.730,0.000,0.000,0.000,11.900
2020-10-21 00:00:00,8.040,0.000,0.000,0.000,11.900
2020-10-21 01:00:00,7.790,0.000,0.000,0.000,12.100
2020-10-21 02:00:00,7.460,0.000,0.000,0.000,12.100
2020-10-21 03:00:00,7.010,0.000,0.000,0.000,12.000
2020-10-21 04:00:00,7.300,0.000,0.000,0.000,11.800
2020-10-21 05:00:00,7.530,0.000,0.000,0.000,11.700
2020-10-21 06:00:00,6.870,0.000,0.000,0.000,11.800
2020-10-21 07:00:00,7.940,6.000,0.000,6.000,12.000
2020-10-21 08:00:00,7.990,17.000,0.000,17.000,12.100
2020-10-21 09:00:00,8.040,30.000,0.000,30.000,12.300
2020-10-21 10:00:00,7.890,113.000,10.100,109.000,13.200
2020-10-21 11:00:00,7.710,88.000,0.000,88.000,13.400
2020-10-21 12:00:00,7.820,46.000,0.000,46.000,13.600
2020-10-21 13:00:00,8.700,48.000,0.000,48.000,14.100
2020-10-21 14:00:00,9.800,80.000,3.000,79.000,14.900
2020-10-21 15:00:00,10.590,67.000,95.100,46.000,15.600
2020-10-21 16:00:00,11.350,23.000,52.700,18.000,15.800
2020-10-21 17:00:00,11.620,0.000,0.000,0.000,15.900
2020-10-21 18:00:00,11.590,0.000,0.000,0.000,16.200
2020-10-21 19:00:00,11.240,0.000,0.000,0.000,16.500
2020-10-21 20:00:00,11.520,0.000,0.000,0.000,16.600
2020-10-21 21:00:00,11.960,0.000,0.000,0.000,16.900
2020-10-21 22:00:00,14.570,0.000,0.000,0.000,17.400
2020-10-21 23:00:00,13.980,0.000,0.000,0.000,17.300
2020-10-22 00:00:00,13.400,0.000,0.000,0.000,17.200
2020-10-22 01:00:00,12.340,0.000,0.000,0.000,16.700
2020-10-22 02:00:00,11.020,0.000,0.000,0.000,16.400
2020-10-22 03:00:00,9.670,0.000,0.000,0.000,15.800
2020-10-22 04:00:00,9.040,0.000,0.000,0.000,15.300
2020-10-22 05:00:00,8.440,0.000,0.000,0.000,14.700
2020-10-22 06:00:00,7.880,0.000,0.000,0.000,14.400
2020-10-22 07:00:00,7.360,33.000,181.400,18.000,14.600
2020-10-22 08:00:00,7.500,121.000,307.200,60.000,15.700
2020-10-22 09:00:00,7.100,183.000,261.000,102.000,16.500
2020-10-22 10:00:00,7.870,224.000,204.900,144.000,17.300
2020-10-22 11:00:00,8.600,319.000,468.400,116.000,18.400
2020-10-22 12:00:00,7.790,321.000,437.900,130.000,18.800
2020-10-22 13:00:00,8.460,311.000,562.000,87.000,19.000
2020-10-22 14:00:00,6.860,236.000,513.500,70.000,19.000
2020-10-22 15:00:00,6.620,148.000,422.600,57.000,18.500
2020-10-22 16:00:00,7.010,39.000,195.500,21.000,16.900
2020-10-22 17:00:00,7.290,0.000,0.000,0.000,15.800
2020-10-22 18:00:00,8.130,0.000,0.000,0.000,14.600
2020-10-22 19:00:00,8.290,0.000,0.000,0.000,14.300
2020-10-22 20:00:00,8.220,0.000,0.000,0.000,14.000
2020-10-22 21:00:00,7.910,0.000,0.000,0.000,13.700
2020-10-22 22:00:00,7.740,0.000,0.000,0.000,13.300
2020-10-22 23:00:00,7.160,0.000,0.000,0.000,13.100
2020-10-23 00:00:00,7.070,0.000,0.000,0.000,12.800
2020-10-23 01:00:00,6.130,0.000,0.000,0.000,12.400
2020-10-23 02:00:00,6.130,0.000,0.000,0.000,11.700
2020-10-23 03:00:00,5.320,0.000,0.000,0.000,11.500
