technology,component,year,value,unit,currency,currency_year,capacity,capacity_unit,scope,series,derived,context,source,url,note
battery-liion,energy,2007,442.071881606765,USD/kWh,USD,2015,55.01814302289978,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2008,434.672304439746,USD/kWh,USD,2015,72.64164726902558,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2009,395.560253699788,USD/kWh,USD,2015,90.89481851638278,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2010,367.019027484143,USD/kWh,USD,2015,111.9245663114582,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2011,349.048625792811,USD/kWh,USD,2015,135.9417732647116,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2012,340.591966173361,USD/kWh,USD,2015,163.9569407962639,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2013,222.198731501057,USD/kWh,USD,2015,196.9755429559865,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2014,208.45665961945,USD/kWh,USD,2015,230.9826239847377,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,2015,185.200845665961,USD/kWh,USD,2015,265.9988272435413,GWh,cell,schmidt2018:lithium-ion-18650-cell-19,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (18650 cell, 19±3%). capacity: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25. price: [31] N. Anderson, J. Rosser, Berenberg Thematics : Battery adoption at the tipping point (Berenberg Bank, 2016). : page 25"
battery-liion,energy,1993,2306.0,USD/kWh,USD,2015,0.1,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,1994,1930.5,USD/kWh,USD,2015,0.3,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,1995,1886.5,USD/kWh,USD,2015,0.9,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,1996,1368.0,USD/kWh,USD,2015,2.1,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,1997,1048.0,USD/kWh,USD,2015,3.6,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,1998,651.0,USD/kWh,USD,2015,6.2,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,1999,562.5,USD/kWh,USD,2015,10.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2000,463.5,USD/kWh,USD,2015,16.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2001,386.0,USD/kWh,USD,2015,23.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2002,386.0,USD/kWh,USD,2015,33.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2003,364.0,USD/kWh,USD,2015,44.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2004,342.0,USD/kWh,USD,2015,61.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2005,309.0,USD/kWh,USD,2015,78.0,GWh,cell,schmidt2018:lithium-ion-electronics-21,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 21±3%). capacity: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15. price: [32] Liebreich, M. Global Trends in Clean Energy Invesment Clean Energy Ministerial. (Bloomberg New Energy Finance, 2013). : page 15"
battery-liion,energy,2007,634.129080940495,USD/kWh,USD,2015,0.603755700149333,GWh,pack,schmidt2018:lithium-ion-ev-9,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 9±1%). capacity: [33] Nykvist, B. & Nilsson, M. Rapidly falling costs of battery packs for electric vehicles. Nat. Clim. Chang. 5, 329–332 (2015). : page 330. price: [33] Nykvist, B. & Nilsson, M. Rapidly falling costs of battery packs for electric vehicles. Nat. Clim. Chang. 5, 329–332 (2015). : page 330"
battery-liion,energy,2014,410.819375270357,USD/kWh,USD,2015,13.200007035438201,GWh,pack,schmidt2018:lithium-ion-ev-9,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 9±1%). capacity: [33] Nykvist, B. & Nilsson, M. Rapidly falling costs of battery packs for electric vehicles. Nat. Clim. Chang. 5, 329–332 (2015). : page 330. price: [33] Nykvist, B. & Nilsson, M. Rapidly falling costs of battery packs for electric vehicles. Nat. Clim. Chang. 5, 329–332 (2015). : page 330"
solar-utility,plant,1976,70128.7579861194,USD/kW,USD,2015,0.0039874150469123805,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1977,52919.7873595843,USD/kW,USD,2015,0.00631459820330033,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1978,36543.830709572394,USD/kW,USD,2015,0.00876911812851853,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1979,27259.0607659708,USD/kW,USD,2015,0.0128499765056185,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1980,22219.468609395102,USD/kW,USD,2015,0.019400517303100797,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1981,17697.266775191198,USD/kW,USD,2015,0.0271029411307656,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1982,15824.4995103395,USD/kW,USD,2015,0.0392443381806267,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1983,13354.5156292989,USD/kW,USD,2015,0.0592499497247398,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1984,11895.3406737031,USD/kW,USD,2015,0.0813040836788793,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1985,11140.4099506848,USD/kW,USD,2015,0.107641379941595,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1986,8941.775987986419,USD/kW,USD,2015,0.13505477368682198,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1987,6773.6190866874695,USD/kW,USD,2015,0.16446597302072602,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1988,6080.22426164941,USD/kW,USD,2015,0.197904811340532,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1989,6747.54405311069,USD/kW,USD,2015,0.238142356332856,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1990,7204.79188628397,USD/kW,USD,2015,0.284855118533668,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1991,7012.87579861195,USD/kW,USD,2015,0.340730812461668,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1992,6542.52504238249,USD/kW,USD,2015,0.402729056418122,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1993,6442.363508721361,USD/kW,USD,2015,0.46200849046367803,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1994,5805.22551609489,USD/kW,USD,2015,0.533187380189178,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1995,5271.60727404689,USD/kW,USD,2015,0.611669539929427,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1996,5607.16993820545,USD/kW,USD,2015,0.697526856138683,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1997,5827.65907844906,USD/kW,USD,2015,0.824446520024172,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1998,5872.786613189471,USD/kW,USD,2015,0.974460063290847,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,1999,4880.25158365442,USD/kW,USD,2015,1.17960675675179,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
solar-utility,plant,2000,4695.60755054141,USD/kW,USD,2015,1.48002119314153,GW,module,schmidt2018:pv-modules-23,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"PV Modules (-, 23±2%). capacity: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016).. price: [34] Liebreich, M. Keynote - Bloomberg New Energy Finance Summit 2016. (Bloomberg New Energy Finance, 2016)."
